נתונים היסטוריים - סוף יום ת"א-35,,,,,,
מתאריך 01/01/2000  עד תאריך 30/01/2010
תאריך,מדד בסיס,מדד פתיחה,מדד נעילה,מדד גבוה,מדד נמוך,שווי שוק כולל (אלפי ש''ח)
06/09/2000,574.85,573.17,570.10,573.28,569.40,177623337
05/09/2000,575.39,577.24,574.85,578.23,573.80,179234978
04/09/2000,576.18,575.36,575.39,575.64,571.49,179343727
03/09/2000,574.11,578.64,576.18,580.13,575.00,179541535
31/08/2000,572.61,570.55,574.11,575.70,568.78,178850218
30/08/2000,572.92,571.64,572.61,575.24,569.53,178492304
29/08/2000,577.94,575.77,572.92,577.45,571.34,178730443
28/08/2000,577.37,577.75,577.94,579.97,575.04,180558477
27/08/2000,572.16,568.42,577.37,578.40,567.83,180734942
24/08/2000,563.80,577.89,572.16,577.89,569.80,180083640
23/08/2000,559.55,560.78,563.80,564.28,560.23,177064832
22/08/2000,553.47,556.32,559.55,560.76,556.10,175655442
21/08/2000,550.58,551.57,553.47,554.15,549.06,173789447
20/08/2000,552.64,554.91,550.58,554.91,549.45,172913499
17/08/2000,556.65,554.94,552.64,556.33,551.18,173508808
16/08/2000,551.77,549.96,556.65,557.89,549.58,175140190
15/08/2000,544.52,547.61,551.77,551.99,547.61,174287732
14/08/2000,542.21,540.35,544.52,545.33,539.85,172015315
13/08/2000,540.47,545.67,542.21,546.02,539.76,171329839
09/08/2000,534.70,535.95,540.47,541.91,535.61,169569383
08/08/2000,534.15,533.48,534.70,535.62,530.02,167835566
07/08/2000,526.93,529.72,534.15,536.19,528.46,167432533
06/08/2000,517.69,522.69,526.93,528.49,520.32,165142249
03/08/2000,522.32,518.56,517.69,522.46,516.07,161855260
02/08/2000,525.58,521.39,522.32,525.59,520.56,163502237
01/08/2000,526.78,527.45,525.58,531.51,525.34,165263938
31/07/2000,525.67,527.62,526.78,532.43,526.29,165233473
30/07/2000,534.32,527.48,525.67,528.01,523.00,160527557
27/07/2000,540.91,535.32,534.32,541.71,533.63,162849259
26/07/2000,541.56,537.65,540.91,541.54,536.44,164160855
25/07/2000,540.05,540.39,541.56,542.13,537.66,164434249
24/07/2000,540.01,539.52,540.05,541.34,535.90,163479704
23/07/2000,544.58,546.94,540.01,548.62,539.14,163284495
20/07/2000,547.76,546.20,544.58,547.19,542.90,164271744
19/07/2000,552.97,553.62,547.76,554.62,544.44,165130519
18/07/2000,554.79,556.21,552.97,556.58,551.27,166588059
17/07/2000,555.87,555.32,554.79,555.57,552.07,166856482
16/07/2000,558.96,561.99,555.87,561.99,554.52,167135101
13/07/2000,555.22,557.74,558.96,559.97,554.36,168032217
12/07/2000,545.04,550.24,555.22,556.85,549.01,167148984
11/07/2000,545.96,551.24,545.04,551.50,543.82,167543156
10/07/2000,550.71,549.66,545.96,550.44,544.10,167824083
09/07/2000,562.64,564.37,550.71,567.70,548.52,169369578
06/07/2000,565.56,562.90,562.64,564.24,560.04,172997512
05/07/2000,560.82,563.62,565.56,568.76,560.57,174051618
04/07/2000,557.53,561.13,560.82,564.12,559.63,172560184
03/07/2000,556.92,559.26,557.53,560.69,554.79,171607476
02/07/2000,547.66,551.06,556.92,558.15,550.93,171439560
29/06/2000,550.82,550.59,547.66,557.51,546.41,168323872
28/06/2000,545.55,546.71,550.82,551.71,543.75,169057674
27/06/2000,546.21,546.09,545.55,549.59,544.81,167451159
26/06/2000,542.33,544.25,546.21,548.52,543.74,168276004
25/06/2000,544.08,540.25,542.33,544.44,536.88,167328712
22/06/2000,542.02,542.99,544.08,546.73,541.52,168341466
21/06/2000,542.18,544.69,542.02,545.38,538.81,167648404
20/06/2000,539.30,542.79,542.18,543.73,539.07,167466516
19/06/2000,546.16,546.74,539.30,547.65,538.17,166536034
18/06/2000,550.80,547.90,546.16,547.34,544.25,168650037
15/06/2000,553.26,551.97,550.80,552.44,548.26,170065102
14/06/2000,551.34,555.94,553.26,557.40,551.80,170459893
13/06/2000,553.00,548.42,551.34,553.70,547.09,170099300
12/06/2000,543.20,547.59,553.00,556.74,544.92,170793530
11/06/2000,537.99,539.53,543.20,543.92,536.01,167824815
07/06/2000,542.59,535.91,537.99,538.18,533.06,166019275
06/06/2000,540.62,542.11,542.59,547.51,537.91,167119119
05/06/2000,546.24,547.52,540.62,547.91,539.45,166827984
04/06/2000,546.91,550.99,546.24,552.54,544.75,168619453
01/06/2000,534.31,541.06,546.91,547.42,539.91,169214117
31/05/2000,535.63,544.58,534.31,545.11,532.76,164511969
30/05/2000,522.50,525.94,535.63,536.77,524.11,164861936
29/05/2000,523.02,521.57,522.50,524.96,519.35,160709467
28/05/2000,514.19,523.00,523.02,528.35,520.15,160972368
25/05/2000,497.45,509.99,514.19,514.77,503.71,158150215
24/05/2000,510.57,501.77,497.45,501.78,494.58,152989199
23/05/2000,519.54,519.42,510.57,519.10,508.60,157108876
22/05/2000,519.97,522.50,519.54,524.37,518.09,159711892
21/05/2000,529.03,520.71,519.97,523.20,518.36,159670999
18/05/2000,521.00,517.60,529.03,529.37,517.10,162720491
17/05/2000,526.61,529.06,521.00,529.28,519.33,160723198
16/05/2000,515.59,518.74,526.61,527.45,518.31,162191116
15/05/2000,517.38,516.43,515.59,516.86,512.11,158676033
14/05/2000,510.31,516.39,517.38,519.65,515.67,159250155
11/05/2000,508.17,498.73,510.31,511.93,497.63,156973647
08/05/2000,503.14,503.50,508.17,512.03,499.64,156016345
07/05/2000,483.47,489.80,503.14,504.14,489.15,154505042
04/05/2000,481.75,486.34,483.47,488.67,481.67,148124520
03/05/2000,488.64,482.32,481.75,483.98,479.61,147255949
02/05/2000,492.76,490.87,488.64,496.93,487.79,149533317
01/05/2000,495.05,488.47,492.76,493.68,485.60,151086170
30/04/2000,492.91,496.04,495.05,499.65,493.60,151583345
27/04/2000,480.86,492.85,492.91,493.15,485.94,151261521
24/04/2000,480.29,480.04,480.86,482.27,478.52,147286252
23/04/2000,474.17,477.72,480.29,481.96,477.94,147136829
18/04/2000,471.56,484.66,474.17,485.84,471.49,145115258
17/04/2000,464.77,462.85,471.56,474.17,458.89,144137787
16/04/2000,501.72,476.24,464.77,477.88,464.11,142007447
13/04/2000,505.20,493.49,501.72,502.98,489.45,153119641
12/04/2000,503.26,506.65,505.20,508.03,503.31,154353254
11/04/2000,514.71,502.64,503.26,507.04,502.33,153763828
10/04/2000,518.18,511.01,514.71,515.20,508.22,157057133
09/04/2000,498.48,512.88,518.18,518.44,512.56,157881349
06/04/2000,484.01,490.94,498.48,498.85,490.60,151544977
05/04/2000,505.81,499.64,484.01,499.52,483.64,147444003
04/04/2000,499.56,497.68,505.81,509.21,491.86,154037891
03/04/2000,513.12,509.19,499.56,510.35,498.68,151866718
02/04/2000,516.80,520.59,513.12,520.83,506.07,155918964
30/03/2000,531.81,525.78,516.80,525.69,515.47,157258689
29/03/2000,538.88,534.63,531.81,537.05,530.28,161917972
28/03/2000,535.96,538.26,538.88,541.55,537.94,164304264
27/03/2000,544.80,538.20,535.96,538.07,533.39,163500814
26/03/2000,532.43,540.19,544.80,546.33,537.61,166294782
23/03/2000,540.76,543.45,532.43,543.90,526.88,162698459
22/03/2000,547.88,550.08,540.76,552.31,539.74,165223486
20/03/2000,546.33,550.04,547.88,550.75,543.45,167627797
19/03/2000,552.28,558.72,546.33,558.90,545.59,167118819
16/03/2000,545.59,553.02,552.28,553.96,550.63,169068302
15/03/2000,549.53,538.66,545.59,546.37,538.66,167027677
14/03/2000,544.51,550.54,549.53,553.09,544.74,168614339
13/03/2000,561.01,554.28,544.51,553.96,543.72,167045593
12/03/2000,561.95,564.73,561.01,567.38,559.73,172280274
09/03/2000,555.84,564.62,561.95,566.09,560.14,172701074
08/03/2000,552.87,547.69,555.84,556.67,546.61,170956048
07/03/2000,563.30,556.21,552.87,559.27,552.21,170072644
06/03/2000,563.74,561.74,563.30,565.03,558.09,173572637
05/03/2000,551.65,563.71,563.74,565.70,560.74,174007380
02/03/2000,546.91,552.32,551.65,554.37,544.70,169941895
01/03/2000,537.42,544.14,546.91,549.24,543.78,168053613
29/02/2000,530.15,538.93,537.42,541.64,535.54,164835037
28/02/2000,533.28,536.35,530.15,537.33,525.05,162648829
27/02/2000,541.25,538.55,533.28,538.63,532.05,163575864
24/02/2000,531.54,539.11,541.25,542.67,538.80,165893298
23/02/2000,523.13,523.69,531.54,532.07,523.90,162836568
22/02/2000,522.75,522.98,523.13,525.22,519.41,160393759
21/02/2000,524.32,523.29,522.75,527.00,521.40,160178940
20/02/2000,521.19,518.85,524.32,526.96,517.97,160520240
17/02/2000,510.98,513.92,521.19,522.81,512.36,159429158
16/02/2000,509.14,516.54,510.98,516.95,504.12,156355527
15/02/2000,515.85,514.93,509.14,517.50,508.61,155842536
14/02/2000,514.40,516.02,515.85,520.02,513.95,158026965
13/02/2000,515.16,510.36,514.40,515.36,508.98,157543948
10/02/2000,518.23,508.81,515.16,515.98,507.32,157749807
09/02/2000,522.19,525.18,518.23,530.25,516.29,158630997
08/02/2000,517.16,517.80,522.19,523.52,513.79,159988532
07/02/2000,515.20,514.90,517.16,518.36,509.81,158550838
06/02/2000,505.89,509.10,515.20,516.85,509.02,157998515
03/02/2000,500.18,505.83,505.89,509.21,501.55,155198541
02/02/2000,488.95,495.17,500.18,502.39,494.62,153237950
01/02/2000,481.49,485.61,488.95,490.12,485.11,149791248
31/01/2000,481.26,487.30,481.49,487.72,480.21,147650693
30/01/2000,496.32,478.54,481.26,483.35,477.32,146199111
27/01/2000,504.66,504.87,496.32,504.39,493.41,150965484
26/01/2000,503.80,506.01,504.66,509.07,502.33,153536933
25/01/2000,515.93,509.60,503.80,509.75,501.17,153336069
24/01/2000,516.96,517.71,515.93,518.80,514.65,156789929
23/01/2000,519.16,518.86,516.96,525.32,516.01,157142516
20/01/2000,509.77,514.67,519.16,519.41,514.58,157940772
19/01/2000,506.15,508.92,509.77,510.45,502.51,154965085
18/01/2000,514.05,517.01,506.15,518.31,504.59,153641400
17/01/2000,509.72,508.37,514.05,515.61,505.03,156053291
16/01/2000,498.55,509.58,509.72,512.58,506.62,154748135
13/01/2000,492.42,494.68,498.55,500.71,493.09,151335030
12/01/2000,490.05,485.73,492.42,493.53,483.36,149718540
11/01/2000,494.44,495.13,490.05,496.26,488.88,148841822
10/01/2000,485.97,486.52,494.44,496.13,483.67,150501245
09/01/2000,467.79,484.32,485.97,486.78,480.40,147789534
06/01/2000,473.21,471.42,467.79,474.66,465.54,142033784
05/01/2000,483.26,471.36,473.21,479.57,467.72,143493713
04/01/2000,502.66,498.10,483.26,498.10,481.59,146669681
03/01/2000,484.64,495.48,502.66,505.26,494.95,152718345
